experiment_id,suite,fold,model,ablation,normalization,encoder,seed,train_count,dev_count,params,trainable_params,best_epoch,dev_gauc,dev_macro_auc,dev_auc,dev_logloss,dev_brier,dev_ece,elapsed_seconds
G_groupkfold_group1_new-user-E0_s1,groupkfold,group1,new-user-E0,E0,global_train_zscore,mlp,1,2326,522,25076,25001,21,0.6608135294297687,0.6779924381190902,0.6988710201429499,0.600673527756433,0.20686375338878227,0.059065206756037436,8.005
G_groupkfold_group1_new-user-E0_s2,groupkfold,group1,new-user-E0,E0,global_train_zscore,mlp,2,2326,522,25076,25001,17,0.6306506066826265,0.6357379361450052,0.616609811565952,0.6256603574446788,0.21829542264722496,0.06651535182763105,7.139
G_groupkfold_group1_new-user-E0_s3,groupkfold,group1,new-user-E0,E0,global_train_zscore,mlp,3,2326,522,25076,25001,17,0.6529050247950069,0.6715781799759633,0.6837638076673165,0.6075383421158873,0.21080694153561333,0.060980927753993726,8.139
G_groupkfold_group1_new-user-E0_s4,groupkfold,group1,new-user-E0,E0,global_train_zscore,mlp,4,2326,522,25076,25001,58,0.6414162850509368,0.668267822958046,0.6817820012995451,0.610187608071214,0.20782844767647848,0.07298293018310376,17.631
G_groupkfold_group1_new-user-E1_s0,groupkfold,group1,new-user-E1,E1,global_train_zscore,mlp,0,2326,522,25076,25001,12,0.618896451198232,0.609221715982519,0.6142218973359324,0.6415627489948316,0.22368485207132033,0.07559590148329162,5.815
G_groupkfold_group1_new-user-E1_s1,groupkfold,group1,new-user-E1,E1,global_train_zscore,mlp,1,2326,522,25076,25001,25,0.6547122624325767,0.664427622467068,0.6458333333333335,0.6389492756064522,0.21890369693025752,0.07945814744794162,9.192
G_groupkfold_group1_new-user-E1_s2,groupkfold,group1,new-user-E1,E1,global_train_zscore,mlp,2,2326,522,25076,25001,47,0.6629966679145757,0.6804535413414209,0.6132147498375569,0.7067557007311124,0.24460515340668992,0.15435286406911572,15.604
G_groupkfold_group1_new-user-E1_s3,groupkfold,group1,new-user-E1,E1,global_train_zscore,mlp,3,2326,522,25076,25001,21,0.6461237256387642,0.6628272948068039,0.6489197530864197,0.6321234910688033,0.2200066001549242,0.0843288479337176,8.719
G_groupkfold_group1_new-user-E1_s4,groupkfold,group1,new-user-E1,E1,global_train_zscore,mlp,4,2326,522,25076,25001,12,0.6466596040395173,0.6540023638963021,0.6531920077972708,0.6201825110146015,0.21651184985874677,0.06087513520628557,7.782
G_groupkfold_group1_new-user-E2_s0,groupkfold,group1,new-user-E2,E2,global_train_zscore,mlp,0,2326,522,25076,25001,12,0.6426786339896503,0.626356825896144,0.6048245614035088,0.6432350474240135,0.2252771071379479,0.06973363150810373,5.616
