candidate,score_variant,uses_eeg,control_type,variant_family,power,base_weight,seed_count,mean_protocol_gauc,std_protocol_gauc,mean_protocol_macro_user_auc,mean_protocol_global_auc,mean_event_transfer_gauc,mean_event_transfer_macro_user_auc,mean_event_transfer_global_auc,seed_beats_current_champion_rate,seed_hits_0p8_rate
V2H-local-shuffle,margin_power0p2_base0p1,False,shuffle_eeg_control,fine_power_base_grid,0.2,0.1,5,0.6412473165342708,0.006059734889938523,0.6599012644129204,0.6412473165342708,0.6404026116918511,0.644430557684526,0.61371631487264,1.0,0.0
V2H-local-shuffle,margin_power0p25_base0p15,False,shuffle_eeg_control,fine_power_base_grid,0.25,0.15,5,0.6412042891564336,0.007289726884031801,0.6594585884289648,0.6412042891564336,0.6398214217422334,0.6439632551825012,0.6153750906908372,1.0,0.0
V2H-local-shuffle,margin_power0p3_base0p1,False,shuffle_eeg_control,fine_power_base_grid,0.3,0.1,5,0.6411999733216419,0.00639488624280347,0.6616794957135516,0.6411999733216419,0.6403231278134422,0.6450114417842592,0.6075771384133021,1.0,0.0
V2H-local-shuffle,margin_power0p1_base0p05,False,shuffle_eeg_control,fine_power_base_grid,0.1,0.05,5,0.6411738225505667,0.00772475227910025,0.6599327073783912,0.6411738225505667,0.6403912911720944,0.6444721459830587,0.6154488853469797,1.0,0.0
V2H-local-shuffle,margin_power0p1_base0p1,False,shuffle_eeg_control,fine_power_base_grid,0.1,0.1,5,0.640942171075688,0.003677227035101691,0.6584109734600729,0.640942171075688,0.6391288417412533,0.6436408937182747,0.6251834678560858,1.0,0.0
V2H-local-shuffle,margin_power0p15_base0p075,False,shuffle_eeg_control,fine_power_base_grid,0.15,0.075,5,0.6408743841749792,0.006680951136778735,0.6598724561584176,0.6408743841749792,0.6401834162033417,0.6442748042301614,0.6146029706173427,1.0,0.0
V2H-local-shuffle,margin_power0p15_base0p025,False,shuffle_eeg_control,fine_power_base_grid,0.15,0.025,5,0.6408657920435331,0.006207586875509368,0.6579099338687434,0.6408657920435331,0.6394586976643798,0.6428924398646622,0.6039584394703297,1.0,0.0
V2H-local-shuffle,margin_power0p25_base0p075,False,shuffle_eeg_control,fine_power_base_grid,0.25,0.075,5,0.6407505680271195,0.006011730270873018,0.6604391006895199,0.6407505680271195,0.6400671628000146,0.6440525806865092,0.6072493748360397,1.0,0.0
V2H-local-shuffle,margin_power0p1_base0p075,False,shuffle_eeg_control,fine_power_base_grid,0.1,0.075,5,0.6405987699982044,0.003907545109577826,0.6590823403818991,0.6405987699982044,0.6387600442424052,0.6433789971786004,0.6210102663988738,1.0,0.0
V2H-local-shuffle,margin_power0p25_base0p05,False,shuffle_eeg_control,reference_score_family,0.25,0.05,5,0.6405259988210716,0.006124283048630614,0.6597506176239791,0.6405259988210716,0.6399005781438494,0.6440353836712964,0.6041954165263153,1.0,0.0
V2H-local-shuffle,margin_power0p3_base0p075,False,shuffle_eeg_control,fine_power_base_grid,0.3,0.075,5,0.6403030333807148,0.0063787986385998785,0.6596791913442562,0.6403030333807148,0.6386762390242211,0.6424336945388534,0.6052260702812794,1.0,0.0
V2H-local-shuffle,margin_power0p35_base0p15,False,shuffle_eeg_control,fine_power_base_grid,0.35,0.15,5,0.6402928782572815,0.006914643038532918,0.6607868210685948,0.6402928782572815,0.6394448035795414,0.6438496354835641,0.6095372658743006,1.0,0.0
V2H-local-shuffle,margin_power0p3_base0p15,False,shuffle_eeg_control,fine_power_base_grid,0.3,0.15,5,0.640266687948069,0.006600987997934016,0.6596486460247026,0.640266687948069,0.6390888143000935,0.6432939638991225,0.612139908943804,1.0,0.0
V2H-local-shuffle,margin_power0p2_base0p05,False,shuffle_eeg_control,fine_power_base_grid,0.2,0.05,5,0.6401968957224629,0.007681199540877504,0.6593175614690662,0.6401968957224629,0.6389679383556165,0.6425059330733933,0.6062754236216829,1.0,0.0
V2H-local-shuffle,margin_power0p15_base0p15,False,shuffle_eeg_control,fine_power_base_grid,0.15,0.15,5,0.640040554514467,0.0037452757655870995,0.6576134893084221,0.640040554514467,0.6381765462141826,0.6425849421008151,0.6244771810410563,1.0,0.0
V2H-local-shuffle,margin_power0p2_base0p075,False,shuffle_eeg_control,fine_power_base_grid,0.2,0.075,5,0.6399350457597103,0.007066362130474362,0.6593468976487891,0.6399350457597103,0.638635748447451,0.6429027099076703,0.6103138303552417,1.0,0.0
V2H-local-shuffle,margin_power0p25_base0p1,False,shuffle_eeg_control,fine_power_base_grid,0.25,0.1,5,0.6398486845834724,0.006936583201968545,0.6595397649941577,0.6398486845834724,0.6391343694798872,0.6435381776512729,0.6102880717122443,1.0,0.0
V2H-local-shuffle,margin_power0p35_base0p1,False,shuffle_eeg_control,fine_power_base_grid,0.35,0.1,5,0.6397528354898669,0.0065100605383305934,0.6596572875657735,0.6397528354898669,0.6383402800210088,0.6421141920249064,0.6057009023716435,1.0,0.0
V2H-local-shuffle,margin_power0p5_base0p15,False,shuffle_eeg_control,fine_power_base_grid,0.5,0.15,5,0.6396378783558797,0.00536736912388634,0.6618889542121074,0.6396378783558797,0.6399203363793862,0.6448752437304025,0.6046290015557974,1.0,0.0
V2H-local-shuffle,margin_power0p4_base0p1,False,shuffle_eeg_control,fine_power_base_grid,0.4,0.1,5,0.6396306626458359,0.0065125254865243815,0.6595155663889647,0.6396306626458359,0.6394571283017377,0.6436709817592754,0.6043416642536622,1.0,0.0
V2H-local-shuffle,margin_power0p15_base0p05,False,shuffle_eeg_control,fine_power_base_grid,0.15,0.05,5,0.6396150290192629,0.006476994386118711,0.6596009897752182,0.6396150290192629,0.6386719680839505,0.6429545432521623,0.6097740092240307,1.0,0.0
V2H-local-shuffle,margin_power0p35_base0p075,False,shuffle_eeg_control,fine_power_base_grid,0.35,0.075,5,0.6393043655194035,0.007242394048671099,0.6587730491166486,0.6393043655194035,0.6384491641944445,0.6426554018438939,0.6038034178635056,1.0,0.0
V2H-local-shuffle,margin_power0p4_base0p15,False,shuffle_eeg_control,fine_power_base_grid,0.4,0.15,5,0.6392061120128277,0.006951989961602027,0.6597379507065302,0.6392061120128277,0.638457404456173,0.6432432111906319,0.6074359939433103,1.0,0.0
V2H-local-shuffle,margin_power0p3_base0p05,False,shuffle_eeg_control,fine_power_base_grid,0.3,0.05,5,0.6388593699627487,0.0056206247468839135,0.6556964361995383,0.6388593699627487,0.6382417370329792,0.6415792047091651,0.6027852461768815,1.0,0.0
V2H-local-shuffle,margin_power0p2_base0p025,False,shuffle_eeg_control,fine_power_base_grid,0.2,0.025,5,0.6386078085646425,0.005618696424129411,0.6550947761704295,0.6386078085646425,0.6373893483181837,0.6405423535899726,0.6020888002913342,1.0,0.0
V2H-local-shuffle,margin_power0p4_base0p075,False,shuffle_eeg_control,fine_power_base_grid,0.4,0.075,5,0.6385223827124635,0.005648046458053005,0.6573724722195071,0.6385223827124635,0.6375609658922776,0.6407904695980092,0.6027201247069229,1.0,0.0
V2H-local-shuffle,margin_power0p5_base0p1,False,shuffle_eeg_control,fine_power_base_grid,0.5,0.1,5,0.6381871326690827,0.006166614095381694,0.6566773697464441,0.6381871326690827,0.6369366801755106,0.6402931963318867,0.6023691968638571,1.0,0.0
V2H-local-shuffle,margin_power0p25_base0p025,False,shuffle_eeg_control,fine_power_base_grid,0.25,0.025,5,0.6380791243627131,0.006068315066116967,0.6541731790653007,0.6380791243627131,0.6361398570064207,0.6387055510994003,0.6009732647099649,1.0,0.0
V2H-local-shuffle,margin_power0p35_base0p05,False,shuffle_eeg_control,fine_power_base_grid,0.35,0.05,5,0.6379757926766375,0.004983395735128699,0.6544618644760097,0.6379757926766375,0.636448626596972,0.6396979975858944,0.6017730167181583,1.0,0.0
V2H-local-shuffle,margin_power0p1_base0p15,False,shuffle_eeg_control,fine_power_base_grid,0.1,0.15,5,0.637342787099635,0.004111033071194341,0.6553382386850831,0.637342787099635,0.6365033017173549,0.6411871547397341,0.6308049054667916,1.0,0.0
V2H-local-shuffle,margin_power0p3_base0p025,False,shuffle_eeg_control,fine_power_base_grid,0.3,0.025,5,0.6371856588355949,0.004962404982054414,0.6529979697905348,0.6371856588355949,0.6349888006615433,0.6367686091832918,0.6002577660024369,1.0,0.0
V2H-local-shuffle,margin_power0p4_base0p05,False,shuffle_eeg_control,fine_power_base_grid,0.4,0.05,5,0.6371712274155071,0.005092904619814868,0.6538612677623179,0.6371712274155071,0.6355556089682405,0.6386750812385734,0.6010006185762434,1.0,0.0
V2H-local-shuffle,margin_power0p5_base0p075,False,shuffle_eeg_control,fine_power_base_grid,0.5,0.075,5,0.6370678957294315,0.005051221952832521,0.6538527433649046,0.6370678957294315,0.6352690914935233,0.6384124359620391,0.6012445503946549,1.0,0.0
V2H-local-shuffle,margin_power0p5_base0p05,False,shuffle_eeg_control,fine_power_base_grid,0.5,0.05,5,0.6366148825798872,0.0054891045213099525,0.6527976412023094,0.6366148825798872,0.6345920008057881,0.6362508784572276,0.599980905047829,1.0,0.0
V2H-local-shuffle,sqrt_margin_eeg_base0p05,False,shuffle_eeg_control,reference_score_family,0.5,0.05,5,0.6366148825798872,0.0054891045213099525,0.6527976412023094,0.6366148825798872,0.6345920008057881,0.6362508784572276,0.599980905047829,1.0,0.0
V2H-local-shuffle,margin_power0p35_base0p025,False,shuffle_eeg_control,fine_power_base_grid,0.35,0.025,5,0.6363019481082707,0.00519142401985024,0.6521830264067736,0.6363019481082707,0.6339295771321705,0.6354577691194754,0.5997157017739678,1.0,0.0
V2H-local-shuffle,margin_power0p4_base0p025,False,shuffle_eeg_control,fine_power_base_grid,0.4,0.025,5,0.6352709429929748,0.005260209101600141,0.6499281794135181,0.6352709429929748,0.6324458917881349,0.633845853477798,0.5993486717406453,1.0,0.0
V2H-local-shuffle,margin_power0p5_base0p025,False,shuffle_eeg_control,fine_power_base_grid,0.5,0.025,5,0.6343621107217099,0.005951545870314237,0.6483120452170267,0.6343621107217099,0.6312880335337705,0.6324913534804407,0.5987571465492627,1.0,0.0
V2H-local-shuffle,v2n_eeg_base_0p05,False,shuffle_eeg_control,reference_score_family,1.0,0.05,5,0.6333373859923992,0.006639291380541284,0.6467713157561584,0.6333373859923992,0.6299484453908378,0.6310281375737725,0.5983469988405159,1.0,0.0
V2H-local-shuffle,margin_power0p15_base0p0,False,shuffle_eeg_control,fine_power_base_grid,0.15,0.0,5,0.6323242867109997,0.00743908369312346,0.6459842795676867,0.6323242867109997,0.6285841865279359,0.629641927663753,0.5976492212171554,1.0,0.0
V2H-local-shuffle,margin_power0p1_base0p0,False,shuffle_eeg_control,fine_power_base_grid,0.1,0.0,5,0.6323242867109997,0.00743908369312346,0.6459842795676867,0.6323242867109997,0.6285841865279359,0.629641927663753,0.5976492212171554,1.0,0.0
V2H-local-shuffle,margin_power0p25_base0p0,False,shuffle_eeg_control,fine_power_base_grid,0.25,0.0,5,0.6323242867109997,0.00743908369312346,0.6459842795676867,0.6323242867109997,0.6285841865279359,0.629641927663753,0.5976492212171554,1.0,0.0
V2H-local-shuffle,margin_power0p2_base0p0,False,shuffle_eeg_control,fine_power_base_grid,0.2,0.0,5,0.6323242867109997,0.00743908369312346,0.6459842795676867,0.6323242867109997,0.6285841865279359,0.629641927663753,0.5976492212171554,1.0,0.0
V2H-local-shuffle,margin_power0p35_base0p0,False,shuffle_eeg_control,fine_power_base_grid,0.35,0.0,5,0.6323242867109997,0.00743908369312346,0.6459842795676867,0.6323242867109997,0.6285841865279359,0.629641927663753,0.5976492212171554,1.0,0.0
V2H-local-shuffle,margin_power0p3_base0p0,False,shuffle_eeg_control,fine_power_base_grid,0.3,0.0,5,0.6323242867109997,0.00743908369312346,0.6459842795676867,0.6323242867109997,0.6285841865279359,0.629641927663753,0.5976492212171554,1.0,0.0
V2H-local-shuffle,margin_power0p4_base0p0,False,shuffle_eeg_control,fine_power_base_grid,0.4,0.0,5,0.6323242867109997,0.00743908369312346,0.6459842795676867,0.6323242867109997,0.6285841865279359,0.629641927663753,0.5976492212171554,1.0,0.0
V2H-local-shuffle,margin_power0p5_base0p0,False,shuffle_eeg_control,fine_power_base_grid,0.5,0.0,5,0.6323242867109997,0.00743908369312346,0.6459842795676867,0.6323242867109997,0.6285841865279359,0.629641927663753,0.5976492212171554,1.0,0.0
V2H-local-zero,margin_power0p1_base0p15,False,zero_eeg_control,fine_power_base_grid,0.1,0.15,5,0.6256275715542674,0.0033707193945071347,0.6378432173033474,0.6256275715542674,0.6166617774926847,0.6187028339091831,0.6432334763033257,1.0,0.0
V2H-local-zero,margin_power0p15_base0p15,False,zero_eeg_control,fine_power_base_grid,0.15,0.15,5,0.6236367831000559,0.002791722702838339,0.6337444418344954,0.6236367831000559,0.6137894262131864,0.6165291342622692,0.6355517155412335,1.0,0.0
V2H-local-zero,margin_power0p1_base0p1,False,zero_eeg_control,fine_power_base_grid,0.1,0.1,5,0.623407537273714,0.002200294794488711,0.6338914377073684,0.623407537273714,0.6139952142089429,0.6166340124088139,0.6359305576414591,1.0,0.0
V2H-local-zero,margin_power0p2_base0p15,False,zero_eeg_control,fine_power_base_grid,0.2,0.15,5,0.6209876550074136,0.003624215666364425,0.6297700186804412,0.6209876550074136,0.6102832169852982,0.6132041410602919,0.6294899165762746,0.8,0.0
V2H-local-zero,margin_power0p1_base0p075,False,zero_eeg_control,fine_power_base_grid,0.1,0.075,5,0.6203135470656302,0.004390631318434325,0.6292720035782595,0.6203135470656302,0.6098251908908024,0.6127039350640542,0.6304501159518392,0.6,0.0
V2H-local-zero,margin_power0p15_base0p1,False,zero_eeg_control,fine_power_base_grid,0.15,0.1,5,0.6181731932516901,0.004461764608708439,0.6257514987487267,0.6181731932516901,0.6069484535909769,0.6098656723567438,0.6277928819208627,0.8,0.0
V2H-local-zero,margin_power0p25_base0p15,False,zero_eeg_control,fine_power_base_grid,0.25,0.15,5,0.6169857678521238,0.004453628154655963,0.6245508684175879,0.6169857678521238,0.6051420381941547,0.6085019552023521,0.6248337845839104,0.4,0.0
V2H-local-zero,margin_power0p15_base0p075,False,zero_eeg_control,fine_power_base_grid,0.15,0.075,5,0.6144642911066522,0.005416612810678444,0.6205859091522008,0.6144642911066522,0.6024737936255311,0.6058113731873653,0.6226444764381636,0.2,0.0
V2H-local-zero,margin_power0p1_base0p05,False,zero_eeg_control,fine_power_base_grid,0.1,0.05,5,0.6144382342386528,0.004839289857655224,0.6208128881690083,0.6144382342386528,0.6026085314872661,0.6059611433172941,0.623147815594046,0.2,0.0
V2H-local-zero,margin_power0p2_base0p1,False,zero_eeg_control,fine_power_base_grid,0.2,0.1,5,0.6140265112600414,0.005710140988262909,0.6202148967223649,0.6140265112600414,0.6022915711488082,0.6057565288914495,0.6220763153560006,0.2,0.0
V2H-local-zero,margin_power0p3_base0p15,False,zero_eeg_control,fine_power_base_grid,0.3,0.15,5,0.6129333311883894,0.005484491078697268,0.6185452224286457,0.6129333311883894,0.6001685981148311,0.6037249253171872,0.6210714233640855,0.2,0.0
V2H-local-zero,margin_power0p35_base0p15,False,zero_eeg_control,fine_power_base_grid,0.35,0.15,5,0.6103760427751246,0.005223632944864306,0.6169611217985447,0.6103760427751246,0.5985566024908343,0.6025531448636607,0.618401949727309,0.2,0.0
V2H-local-zero,margin_power0p2_base0p075,False,zero_eeg_control,fine_power_base_grid,0.2,0.075,5,0.6098115469054018,0.0046229938420031275,0.6164314203607919,0.6098115469054018,0.5984540386259527,0.6024471747388414,0.6178810151261286,0.2,0.0
V2H-local-zero,margin_power0p25_base0p1,False,zero_eeg_control,fine_power_base_grid,0.25,0.1,5,0.609493267371859,0.005351501647781672,0.6159356492228272,0.609493267371859,0.5981510095136885,0.6020735447312828,0.6183531387653931,0.2,0.0
V2H-local-zero,margin_power0p4_base0p15,False,zero_eeg_control,fine_power_base_grid,0.4,0.15,5,0.6093836552997981,0.005608634226144878,0.6154077366732349,0.6093836552997981,0.5972466343086842,0.6013544391381693,0.6163370430889344,0.2,0.0
V2H-local-zero,margin_power0p15_base0p05,False,zero_eeg_control,fine_power_base_grid,0.15,0.05,5,0.6089494833082094,0.004786435565470368,0.615436298884833,0.6089494833082094,0.597083710845112,0.6011685698927762,0.6167263957792499,0.0,0.0
V2H-local-zero,margin_power0p3_base0p1,False,zero_eeg_control,fine_power_base_grid,0.3,0.1,5,0.6076262555273698,0.005437817341844912,0.6134642653078081,0.6076262555273698,0.5957877155882958,0.5998376972087289,0.6155880201394164,0.0,0.0
V2H-local-zero,margin_power0p1_base0p025,False,zero_eeg_control,fine_power_base_grid,0.1,0.025,5,0.6072569310231002,0.0049464133753280085,0.6130622751370776,0.6072569310231002,0.5947781396264624,0.5989167412907493,0.6138710900307248,0.0,0.0
V2H-local-zero,margin_power0p25_base0p075,False,zero_eeg_control,fine_power_base_grid,0.25,0.075,5,0.6069395868136161,0.005634819071045122,0.612768245406927,0.6069395868136161,0.5948419269309214,0.5989498943149737,0.6147043401718859,0.0,0.0
V2H-local-zero,margin_power0p35_base0p1,False,zero_eeg_control,fine_power_base_grid,0.35,0.1,5,0.6055742669789982,0.005239046574973665,0.6109868665173395,0.6055742669789982,0.5930974365108247,0.5972253113949543,0.6135130368403476,0.0,0.0
V2H-local-zero,margin_power0p2_base0p05,False,zero_eeg_control,fine_power_base_grid,0.2,0.05,5,0.6054860351546428,0.004908188399315396,0.6108070298930584,0.6054860351546428,0.5926399496788466,0.5967632463803099,0.6131351811361675,0.0,0.0
V2H-local-zero,margin_power0p5_base0p15,False,zero_eeg_control,fine_power_base_grid,0.5,0.15,5,0.6053468918007738,0.005827783076480725,0.6107725270832579,0.6053468918007738,0.5928398202385995,0.5969871935090189,0.6132764836236119,0.0,0.0
V2H-local-zero,margin_power0p3_base0p075,False,zero_eeg_control,fine_power_base_grid,0.3,0.075,5,0.6038123240274891,0.00513685082671119,0.6091899494378148,0.6038123240274891,0.5914382947584825,0.5956031613154629,0.6125403489175735,0.0,0.0
V2H-local-zero,margin_power0p4_base0p1,False,zero_eeg_control,fine_power_base_grid,0.4,0.1,5,0.6036946943625388,0.004648259096627853,0.6086083776250768,0.6036946943625388,0.5910723725851484,0.595174865588556,0.6120234521689764,0.0,0.0
V2H-local-zero,margin_power0p25_base0p05,False,zero_eeg_control,reference_score_family,0.25,0.05,5,0.6025196962937296,0.005182762120781712,0.6074165165161836,0.6025196962937296,0.589838483863703,0.5939931344742853,0.6109207922730912,0.0,0.0
V2H-local-zero,margin_power0p35_base0p075,False,zero_eeg_control,fine_power_base_grid,0.35,0.075,5,0.6024100842216689,0.005385522022401944,0.6073411814676343,0.6024100842216689,0.5897510681354291,0.5938065505922648,0.6109752254370033,0.0,0.0
V2H-local-zero,margin_power0p15_base0p025,False,zero_eeg_control,fine_power_base_grid,0.15,0.025,5,0.6011722822930083,0.005288069542949513,0.6057174839454404,0.6011722822930083,0.5892328293885379,0.5934669996009283,0.6101467947559178,0.0,0.0
V2H-local-zero,margin_power0p5_base0p1,False,zero_eeg_control,fine_power_base_grid,0.5,0.1,5,0.6004045974649431,0.005015165780450433,0.6049284814350251,0.6004045974649431,0.5876400953614841,0.5918715715134366,0.6098511861498033,0.0,0.0
V2H-local-zero,margin_power0p3_base0p05,False,zero_eeg_control,fine_power_base_grid,0.3,0.05,5,0.60040192493398,0.005626342108408304,0.6047007431239534,0.60040192493398,0.5881611447027717,0.5923317712930808,0.6094405026549219,0.0,0.0
V2H-local-zero,margin_power0p4_base0p075,False,zero_eeg_control,fine_power_base_grid,0.4,0.075,5,0.6002904422138016,0.005665654578800988,0.604453965210509,0.6002904422138016,0.5876400407482578,0.5918160678607107,0.6098102546903708,0.0,0.0
V2H-local-zero,margin_power0p35_base0p05,False,zero_eeg_control,fine_power_base_grid,0.35,0.05,5,0.6000837788416502,0.004794018129178435,0.6025231339532887,0.6000837788416502,0.5875310741045838,0.591881551759528,0.6085574741632074,0.0,0.0
V2H-local-zero,margin_power0p5_base0p075,False,zero_eeg_control,fine_power_base_grid,0.5,0.075,5,0.5997350327022405,0.004205654846323941,0.6028577700513177,0.5997350327022405,0.5878851192440768,0.5922816335633796,0.6083976632163497,0.0,0.0
V2H-local-zero,margin_power0p2_base0p025,False,zero_eeg_control,fine_power_base_grid,0.2,0.025,5,0.5993115508345043,0.004662139175305504,0.6022268523028405,0.5993115508345043,0.5872903795668235,0.5917824000294238,0.6084114699208887,0.0,0.0
V2H-local-zero,margin_power0p4_base0p05,False,zero_eeg_control,fine_power_base_grid,0.4,0.05,5,0.59885853768496,0.004208200578772681,0.6022491394843538,0.59885853768496,0.5871276966333002,0.5916954124285473,0.6078414408329911,0.0,0.0
V2H-local-zero,margin_power0p5_base0p05,False,zero_eeg_control,fine_power_base_grid,0.5,0.05,5,0.5974382586040299,0.005097686236647548,0.6004810440045464,0.5974382586040299,0.5852861375201602,0.5896411408256645,0.606827771189345,0.0,0.0
V2H-local-zero,sqrt_margin_eeg_base0p05,False,zero_eeg_control,reference_score_family,0.5,0.05,5,0.5974382586040299,0.005097686236647548,0.6004810440045464,0.5974382586040299,0.5852861375201602,0.5896411408256645,0.606827771189345,0.0,0.0
V2H-local-zero,margin_power0p25_base0p025,False,zero_eeg_control,fine_power_base_grid,0.25,0.025,5,0.5967514564490631,0.004555088239074395,0.6003818584659288,0.5967514564490631,0.5852961863275913,0.5899011219894156,0.6073273923775914,0.0,0.0
V2H-local-zero,margin_power0p3_base0p025,False,zero_eeg_control,fine_power_base_grid,0.3,0.025,5,0.5962058017372958,0.004925370198429278,0.5987594468186634,0.5962058017372958,0.5846102685611757,0.5890871825851984,0.60666512914105,0.0,0.0
V2H-local-zero,margin_power0p35_base0p025,False,zero_eeg_control,fine_power_base_grid,0.35,0.025,5,0.5954246208132016,0.004064147328528387,0.5976580511813341,0.5954246208132016,0.5832970931956114,0.5877337218924521,0.6061606561047078,0.0,0.0
V2H-local-zero,v2n_eeg_base_0p05,False,zero_eeg_control,reference_score_family,1.0,0.05,5,0.5952295828889617,0.005233074306209543,0.5965701089091812,0.5952295828889617,0.5817049435825561,0.5861115479538098,0.6052358115553401,0.0,0.0
V2H-local-zero,margin_power0p5_base0p025,False,zero_eeg_control,fine_power_base_grid,0.5,0.025,5,0.5948861818114782,0.004108514528784074,0.59652125592134,0.5948861818114782,0.5820905574802546,0.5864803836301853,0.6054586093220073,0.0,0.0
V2H-local-zero,margin_power0p4_base0p025,False,zero_eeg_control,fine_power_base_grid,0.4,0.025,5,0.5947621383193297,0.003784955326384845,0.5963195016570858,0.5947621383193297,0.5821604521558776,0.5865646820478171,0.6058482245342163,0.0,0.0
V2H-local-zero,margin_power0p15_base0p0,False,zero_eeg_control,fine_power_base_grid,0.15,0.0,5,0.5937895273260175,0.0037086859233075083,0.5952330385605193,0.5937895273260175,0.5803985535015519,0.585047220416268,0.6039251040334193,0.0,0.0
V2H-local-zero,margin_power0p1_base0p0,False,zero_eeg_control,fine_power_base_grid,0.1,0.0,5,0.5937895273260175,0.0037086859233075083,0.5952330385605193,0.5937895273260175,0.5803985535015519,0.585047220416268,0.6039251040334193,0.0,0.0
V2H-local-zero,margin_power0p25_base0p0,False,zero_eeg_control,fine_power_base_grid,0.25,0.0,5,0.5937895273260175,0.0037086859233075083,0.5952330385605193,0.5937895273260175,0.5803985535015519,0.585047220416268,0.6039251040334193,0.0,0.0
V2H-local-zero,margin_power0p2_base0p0,False,zero_eeg_control,fine_power_base_grid,0.2,0.0,5,0.5937895273260175,0.0037086859233075083,0.5952330385605193,0.5937895273260175,0.5803985535015519,0.585047220416268,0.6039251040334193,0.0,0.0
V2H-local-zero,margin_power0p35_base0p0,False,zero_eeg_control,fine_power_base_grid,0.35,0.0,5,0.5937895273260175,0.0037086859233075083,0.5952330385605193,0.5937895273260175,0.5803985535015519,0.585047220416268,0.6039251040334193,0.0,0.0
V2H-local-zero,margin_power0p3_base0p0,False,zero_eeg_control,fine_power_base_grid,0.3,0.0,5,0.5937895273260175,0.0037086859233075083,0.5952330385605193,0.5937895273260175,0.5803985535015519,0.585047220416268,0.6039251040334193,0.0,0.0
V2H-local-zero,margin_power0p4_base0p0,False,zero_eeg_control,fine_power_base_grid,0.4,0.0,5,0.5937895273260175,0.0037086859233075083,0.5952330385605193,0.5937895273260175,0.5803985535015519,0.585047220416268,0.6039251040334193,0.0,0.0
V2H-local-zero,margin_power0p5_base0p0,False,zero_eeg_control,fine_power_base_grid,0.5,0.0,5,0.5937895273260175,0.0037086859233075083,0.5952330385605193,0.5937895273260175,0.5803985535015519,0.585047220416268,0.6039251040334193,0.0,0.0
