phase,split_version,config_id,fold,seed,candidate,uses_eeg,control_type,pairwise_c,pair_sample_rate,pair_cap,alignment_train_only,score_alignment,transfer_gauc,transfer_macro_user_auc,transfer_global_auc,transfer_valid_user_count,local_user_pair_gauc,local_pair_auc,local_user_macro_auc,local_pair_count
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.6534999246193276,0.6545109900020615,0.6620270739326622,28,0.6488294314381271,0.6488294314381271,0.6671642246642246,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.6534999246193276,0.6545109900020615,0.6703922249219021,28,0.6488294314381271,0.6488294314381271,0.6671642246642246,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,raw,0.7307001787598801,0.7307081658420944,0.43134328358208956,28,0.7307692307692307,0.7307692307692307,0.746295093795094,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,fold_train_zscore,0.7307001787598801,0.7307081658420944,0.43134328358208956,28,0.7307692307692307,0.7307692307692307,0.746295093795094,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_train_center,0.7307001787598801,0.7307081658420944,0.5223880597014925,28,0.7307692307692307,0.7307692307692307,0.746295093795094,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_train_zscore,0.7307001787598801,0.7307081658420944,0.5203401596667823,28,0.7307692307692307,0.7307692307692307,0.746295093795094,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_0p5,0.7307001787598801,0.7307081658420944,0.4349878514404721,28,0.7307692307692307,0.7307692307692307,0.746295093795094,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_1p0,0.7307001787598801,0.7307081658420944,0.5223880597014925,28,0.7307692307692307,0.7307692307692307,0.746295093795094,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_1p5,0.7307001787598801,0.7307081658420944,0.5762929538354737,28,0.7307692307692307,0.7307692307692307,0.746295093795094,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_2p0,0.7307001787598801,0.7307081658420944,0.5819507115584868,28,0.7307692307692307,0.7307692307692307,0.746295093795094,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.7307001787598801,0.7307081658420944,0.5507115584866366,28,0.7307692307692307,0.7307692307692307,0.746295093795094,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.7307001787598801,0.7307081658420944,0.5751475182228394,28,0.7307692307692307,0.7307692307692307,0.746295093795094,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.7307001787598801,0.7307081658420944,0.5923637625824366,28,0.7307692307692307,0.7307692307692307,0.746295093795094,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,1,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.7307001787598801,0.7307081658420944,0.6073238458868448,28,0.7307692307692307,0.7307692307692307,0.746295093795094,598
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,raw,0.5619627074314575,0.5573845136345137,0.37385116046203914,26,0.5736301369863014,0.5736301369863014,0.5621373996373996,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,fold_train_zscore,0.5619627074314575,0.5573845136345137,0.37385116046203914,26,0.5736301369863014,0.5736301369863014,0.5621373996373996,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_train_center,0.5619627074314575,0.5573845136345137,0.43804312841969745,26,0.5736301369863014,0.5736301369863014,0.5621373996373996,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_train_zscore,0.5619627074314575,0.5573845136345137,0.43035439688159355,26,0.5736301369863014,0.5736301369863014,0.5621373996373996,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_0p5,0.5619627074314575,0.5573845136345137,0.37846439938490145,26,0.5736301369863014,0.5736301369863014,0.5621373996373996,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_1p0,0.5619627074314575,0.5573845136345137,0.43804312841969745,26,0.5736301369863014,0.5736301369863014,0.5621373996373996,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_1p5,0.5619627074314575,0.5573845136345137,0.5554125093874048,26,0.5736301369863014,0.5736301369863014,0.5621373996373996,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_2p0,0.5619627074314575,0.5573845136345137,0.5893144512391374,26,0.5736301369863014,0.5736301369863014,0.5621373996373996,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.5619627074314575,0.5573845136345137,0.5516933090154847,26,0.5736301369863014,0.5736301369863014,0.5621373996373996,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.5619627074314575,0.5573845136345137,0.6441011336408826,26,0.5736301369863014,0.5736301369863014,0.5621373996373996,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.5619627074314575,0.5573845136345137,0.6817222758645353,26,0.5736301369863014,0.5736301369863014,0.5621373996373996,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.5619627074314575,0.5573845136345137,0.6978149697814969,26,0.5736301369863014,0.5736301369863014,0.5621373996373996,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,raw,0.5456742649711399,0.5423611111111112,0.3790008225154669,26,0.5582191780821918,0.5582191780821918,0.5499375624375624,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,fold_train_zscore,0.5456742649711399,0.5423611111111112,0.3790008225154669,26,0.5582191780821918,0.5582191780821918,0.5499375624375624,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_train_center,0.5456742649711399,0.5423611111111112,0.4341451203375889,26,0.5582191780821918,0.5582191780821918,0.5499375624375624,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_train_zscore,0.5456742649711399,0.5423611111111112,0.42574115795873124,26,0.5582191780821918,0.5582191780821918,0.5499375624375624,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_0p5,0.5456742649711399,0.5423611111111112,0.3824696920931231,26,0.5582191780821918,0.5582191780821918,0.5499375624375624,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p0,0.5456742649711399,0.5423611111111112,0.4341451203375889,26,0.5582191780821918,0.5582191780821918,0.5499375624375624,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p5,0.5456742649711399,0.5423611111111112,0.5330257840718092,26,0.5582191780821918,0.5582191780821918,0.5499375624375624,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_2p0,0.5456742649711399,0.5423611111111112,0.5746522190036835,26,0.5582191780821918,0.5582191780821918,0.5499375624375624,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.5456742649711399,0.5423611111111112,0.5398204770589707,26,0.5582191780821918,0.5582191780821918,0.5499375624375624,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.5456742649711399,0.5423611111111112,0.6302971784143333,26,0.5582191780821918,0.5582191780821918,0.5499375624375624,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.5456742649711399,0.5423611111111112,0.6716017594678682,26,0.5582191780821918,0.5582191780821918,0.5499375624375624,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.5456742649711399,0.5423611111111112,0.688838822730036,26,0.5582191780821918,0.5582191780821918,0.5499375624375624,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,raw,0.6074147727272727,0.6029717504717503,0.32671744805636016,26,0.6164383561643836,0.6164383561643836,0.6296141358641358,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,fold_train_zscore,0.6074147727272727,0.6029717504717503,0.32671744805636016,26,0.6164383561643836,0.6164383561643836,0.6296141358641358,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_train_center,0.6074147727272727,0.6029717504717503,0.411794156564031,26,0.6164383561643836,0.6164383561643836,0.6296141358641358,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_train_zscore,0.6074147727272727,0.6029717504717503,0.4122232950684834,26,0.6164383561643836,0.6164383561643836,0.6296141358641358,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_0p5,0.6074147727272727,0.6029717504717503,0.329184994456961,26,0.6164383561643836,0.6164383561643836,0.6296141358641358,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p0,0.6074147727272727,0.6029717504717503,0.411794156564031,26,0.6164383561643836,0.6164383561643836,0.6296141358641358,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p5,0.6074147727272727,0.6029717504717503,0.6242177162679254,26,0.6164383561643836,0.6164383561643836,0.6296141358641358,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_2p0,0.6074147727272727,0.6029717504717503,0.6441726567249579,26,0.6164383561643836,0.6164383561643836,0.6296141358641358,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.6074147727272727,0.6029717504717503,0.4922218646068018,26,0.6164383561643836,0.6164383561643836,0.6296141358641358,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.6074147727272727,0.6029717504717503,0.5861316739977828,26,0.6164383561643836,0.6164383561643836,0.6296141358641358,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.6074147727272727,0.6029717504717503,0.6502878804134035,26,0.6164383561643836,0.6164383561643836,0.6296141358641358,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.6074147727272727,0.6029717504717503,0.6856560454886814,26,0.6164383561643836,0.6164383561643836,0.6296141358641358,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,raw,0.6050869182900434,0.6018482443482444,0.3207452705360655,26,0.6386986301369864,0.6386986301369864,0.6235093610093612,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,fold_train_zscore,0.6050869182900434,0.6018482443482444,0.3207452705360655,26,0.6386986301369864,0.6386986301369864,0.6235093610093612,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_train_center,0.6050869182900434,0.6018482443482444,0.43214247398347816,26,0.6386986301369864,0.6386986301369864,0.6235093610093612,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_train_zscore,0.6050869182900434,0.6018482443482444,0.42073454207345423,26,0.6386986301369864,0.6386986301369864,0.6235093610093612,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_0p5,0.6050869182900434,0.6018482443482444,0.33547902585559486,26,0.6386986301369864,0.6386986301369864,0.6235093610093612,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_1p0,0.6050869182900434,0.6018482443482444,0.43214247398347816,26,0.6386986301369864,0.6386986301369864,0.6235093610093612,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_1p5,0.6050869182900434,0.6018482443482444,0.5547688016307263,26,0.6386986301369864,0.6386986301369864,0.6235093610093612,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_alpha_2p0,0.6050869182900434,0.6018482443482444,0.6036190680542144,26,0.6386986301369864,0.6386986301369864,0.6235093610093612,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.6050869182900434,0.6018482443482444,0.46543646962057006,26,0.6386986301369864,0.6386986301369864,0.6235093610093612,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.6050869182900434,0.6018482443482444,0.49908808067803884,26,0.6386986301369864,0.6386986301369864,0.6235093610093612,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.6050869182900434,0.6018482443482444,0.5263026141687229,26,0.6386986301369864,0.6386986301369864,0.6235093610093612,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,2,2027,V2H-local-real,True,real_eeg,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.6050869182900434,0.6018482443482444,0.5473661624289239,26,0.6386986301369864,0.6386986301369864,0.6235093610093612,584
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,raw,0.5697918534456996,0.5785452703161037,0.3003369222881418,24,0.551779935275081,0.551779935275081,0.5768390678546123,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,fold_train_zscore,0.5697918534456996,0.5785452703161037,0.3003369222881418,24,0.551779935275081,0.551779935275081,0.5768390678546123,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_train_center,0.5697918534456996,0.5785452703161037,0.3983739837398374,24,0.551779935275081,0.551779935275081,0.5768390678546123,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_train_zscore,0.5697918534456996,0.5785452703161037,0.3866915696183989,24,0.551779935275081,0.551779935275081,0.5768390678546123,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_0p5,0.5697918534456996,0.5785452703161037,0.3174760125979638,24,0.551779935275081,0.551779935275081,0.5768390678546123,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_1p0,0.5697918534456996,0.5785452703161037,0.3983739837398374,24,0.551779935275081,0.551779935275081,0.5768390678546123,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_1p5,0.5697918534456996,0.5785452703161037,0.5838643521570351,24,0.551779935275081,0.551779935275081,0.5768390678546123,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_alpha_2p0,0.5697918534456996,0.5785452703161037,0.6423130447520691,24,0.551779935275081,0.551779935275081,0.5768390678546123,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.5697918534456996,0.5785452703161037,0.516626382480041,24,0.551779935275081,0.551779935275081,0.5768390678546123,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.5697918534456996,0.5785452703161037,0.6259063941990771,24,0.551779935275081,0.551779935275081,0.5768390678546123,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.5697918534456996,0.5785452703161037,0.6636270416758222,24,0.551779935275081,0.551779935275081,0.5768390678546123,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-H2_E0,False,H2_E0_non_eeg,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.5697918534456996,0.5785452703161037,0.6802168021680216,24,0.551779935275081,0.551779935275081,0.5768390678546123,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,raw,0.5700384890944332,0.5882483141858142,0.32871896286530433,24,0.5663430420711975,0.5663430420711975,0.5907997789725086,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,fold_train_zscore,0.5700384890944332,0.5882483141858142,0.32871896286530433,24,0.5663430420711975,0.5663430420711975,0.5907997789725086,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_train_center,0.5700384890944332,0.5882483141858142,0.3768036329011939,24,0.5663430420711975,0.5663430420711975,0.5907997789725086,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_train_zscore,0.5700384890944332,0.5882483141858142,0.3744232036914964,24,0.5663430420711975,0.5663430420711975,0.5907997789725086,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_0p5,0.5700384890944332,0.5882483141858142,0.32849923093825534,24,0.5663430420711975,0.5663430420711975,0.5907997789725086,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p0,0.5700384890944332,0.5882483141858142,0.3768036329011939,24,0.5663430420711975,0.5663430420711975,0.5907997789725086,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p5,0.5700384890944332,0.5882483141858142,0.5245001098659636,24,0.5663430420711975,0.5663430420711975,0.5907997789725086,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_alpha_2p0,0.5700384890944332,0.5882483141858142,0.5856588295612686,24,0.5663430420711975,0.5663430420711975,0.5907997789725086,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.5700384890944332,0.5882483141858142,0.4872921702189995,24,0.5663430420711975,0.5663430420711975,0.5907997789725086,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.5700384890944332,0.5882483141858142,0.5979271954881711,24,0.5663430420711975,0.5663430420711975,0.5907997789725086,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p5,0.5700384890944332,0.5882483141858142,0.6482091847945507,24,0.5663430420711975,0.5663430420711975,0.5907997789725086,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-zero,False,zero_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_2p0,0.5700384890944332,0.5882483141858142,0.6684245220830587,24,0.5663430420711975,0.5663430420711975,0.5907997789725086,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,raw,0.6329298615137775,0.6422608641358641,0.34153665860982935,24,0.6472491909385113,0.6472491909385113,0.6536947806605636,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,fold_train_zscore,0.6329298615137775,0.6422608641358641,0.34153665860982935,24,0.6472491909385113,0.6472491909385113,0.6536947806605636,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_train_center,0.6329298615137775,0.6422608641358641,0.3317219658683073,24,0.6472491909385113,0.6472491909385113,0.6536947806605636,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_train_zscore,0.6329298615137775,0.6422608641358641,0.33575038453087236,24,0.6472491909385113,0.6472491909385113,0.6536947806605636,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_0p5,0.6329298615137775,0.6422608641358641,0.3273273273273273,24,0.6472491909385113,0.6472491909385113,0.6536947806605636,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p0,0.6329298615137775,0.6422608641358641,0.3317219658683073,24,0.6472491909385113,0.6472491909385113,0.6536947806605636,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_1p5,0.6329298615137775,0.6422608641358641,0.5240606460118655,24,0.6472491909385113,0.6472491909385113,0.6536947806605636,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_alpha_2p0,0.6329298615137775,0.6422608641358641,0.5684831172636051,24,0.6472491909385113,0.6472491909385113,0.6536947806605636,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_0p5,0.6329298615137775,0.6422608641358641,0.3889621328645719,24,0.6472491909385113,0.6472491909385113,0.6536947806605636,618
V2-J,protocol_a_rollv2_cv3,C0p3-sample0p35-cap3000,3,2027,V2H-local-shuffle,False,shuffle_eeg_control,0.3,0.35,3000,True,user_center_rate_beta_1p0,0.6329298615137775,0.6422608641358641,0.46334139017065845,24,0.6472491909385113,0.6472491909385113,0.6536947806605636,618
