experiment_id,suite,fold,model,ablation,normalization,encoder,seed,train_count,dev_count,params,trainable_params,best_epoch,dev_gauc,dev_macro_auc,dev_auc,dev_logloss,dev_brier,dev_ece,elapsed_seconds
G_ablation_roll2_ablation-E8_s0,ablation,roll2,ablation-E8,E8,global_train_zscore,mlp,0,2135,356,25082,25001,5,0.6076185966810966,0.6113076275576276,0.603189929549762,0.6222262192620999,0.21630352373961845,0.025573536412910783,4.053425312042236
G_ablation_roll2_ablation-E8_s1,ablation,roll2,ablation-E8,E8,global_train_zscore,mlp,1,2135,356,25082,25001,6,0.6153179112554112,0.6168346005846005,0.5967886135250151,0.618889316877859,0.2153464691981452,0.018530233149034778,4.12729811668396
G_ablation_roll2_ablation-E8_s2,ablation,roll2,ablation-E8,E8,global_train_zscore,mlp,2,2135,356,25082,25001,6,0.6035730068542569,0.6035633348133348,0.5938561670779243,0.6196938248050202,0.21562743358609535,0.027912775247509545,4.18295955657959
G_ablation_roll2_ablation-E8_s3,ablation,roll2,ablation-E8,E8,global_train_zscore,mlp,3,2135,356,25082,25001,6,0.6003928796897547,0.6035410885410886,0.5786932732539427,0.6260296478176813,0.2179930340070338,0.023091166842012022,4.25012731552124
G_ablation_roll2_ablation-E8_s4,ablation,roll2,ablation-E8,E8,global_train_zscore,mlp,4,2135,356,25082,25001,5,0.5846527777777777,0.5883148795648795,0.5472231162607732,0.6322788390865008,0.2205445892934453,0.05491428399325105,4.0228822231292725
G_ablation_roll3_ablation-E0_s0,ablation,roll3,ablation-E0,E0,global_train_zscore,mlp,0,2491,357,25082,25001,10,0.5965888326902313,0.6142148746315413,0.6416904709587636,0.6475982966427777,0.2096734362163691,0.06533004472023271,5.688227415084839
G_ablation_roll3_ablation-E0_s1,ablation,roll3,ablation-E0,E0,global_train_zscore,mlp,1,2491,357,25082,25001,17,0.6257839188783245,0.6395960790752457,0.6831099392075002,0.6150393033397563,0.1979884922145105,0.0326350478873497,7.7652528285980225
G_ablation_roll3_ablation-E0_s2,ablation,roll3,ablation-E0,E0,global_train_zscore,mlp,2,2491,357,25082,25001,3,0.5881007298839467,0.605844564386231,0.5818867648135941,0.6531682890469266,0.21227374525685203,0.02366245211544463,3.8992466926574707
G_ablation_roll3_ablation-E0_s3,ablation,roll3,ablation-E0,E0,global_train_zscore,mlp,3,2491,357,25082,25001,21,0.6286441122979585,0.644339472256139,0.6874679557606388,0.6120513695868914,0.19698636611071732,0.04501684524376076,8.846713542938232
G_ablation_roll3_ablation-E0_s4,ablation,roll3,ablation-E0,E0,global_train_zscore,mlp,4,2491,357,25082,25001,2,0.5875697825872651,0.6046006154339488,0.5793598476525306,0.6537144409402528,0.21250623114739922,0.020575411922003104,3.523782253265381
G_ablation_roll3_ablation-E1_s0,ablation,roll3,ablation-E1,E1,global_train_zscore,mlp,0,2491,357,25082,25001,13,0.6110738814410144,0.6148476022434356,0.7160697282648502,0.6011754480257643,0.18948605821063286,0.07413364126815489,6.83349084854126
G_ablation_roll3_ablation-E1_s1,ablation,roll3,ablation-E1,E1,global_train_zscore,mlp,1,2491,357,25082,25001,12,0.6100388927312005,0.6216098561931895,0.7250054932981762,0.5905711342028634,0.18591463834301425,0.051358810087592396,6.372956991195679
G_ablation_roll3_ablation-E1_s2,ablation,roll3,ablation-E1,E1,global_train_zscore,mlp,2,2491,357,25082,25001,23,0.6367533204945793,0.6506455697080696,0.7194755731341097,0.6167181315221834,0.1950071074891384,0.1073056372242565,9.578994274139404
G_ablation_roll3_ablation-E1_s3,ablation,roll3,ablation-E1,E1,global_train_zscore,mlp,3,2491,357,25082,25001,2,0.5890142976681438,0.6058176468593136,0.5833150223394126,0.6522818692784812,0.2118834885981975,0.02227889649545417,3.5943868160247803
G_ablation_roll3_ablation-E1_s4,ablation,roll3,ablation-E1,E1,global_train_zscore,mlp,4,2491,357,25082,25001,1,0.5877154702329528,0.6049478376561711,0.5806782392148246,0.6533810766458252,0.2123561957365195,0.018523784277699296,3.216442584991455
G_ablation_roll3_ablation-E2_s0,ablation,roll3,ablation-E2,E2,global_train_zscore,mlp,0,2491,357,25082,25001,5,0.6069685656224117,0.6114564255189255,0.6754925657364681,0.6281334761717683,0.20067332457626622,0.07532186905497572,4.532286643981934
G_ablation_roll3_ablation-E2_s1,ablation,roll3,ablation-E2,E2,global_train_zscore,mlp,1,2491,357,25082,25001,1,0.5854621679796504,0.6027873438290104,0.5796528235552626,0.6533958561311732,0.21236824440355206,0.020599276298614817,3.387644052505493
G_ablation_roll3_ablation-E2_s2,ablation,roll3,ablation-E2,E2,global_train_zscore,mlp,2,2491,357,25082,25001,20,0.6146061591865787,0.63087711671045,0.7402036182523988,0.5841351318991,0.182814959852072,0.04002317651246916,8.66980504989624
G_ablation_roll3_ablation-E2_s3,ablation,roll3,ablation-E2,E2,global_train_zscore,mlp,3,2491,357,25082,25001,2,0.5878779340317801,0.6047759801926468,0.5814839229473375,0.6527252580447274,0.21207541785561876,0.02297515529749414,3.580751419067383
G_ablation_roll3_ablation-E2_s4,ablation,roll3,ablation-E2,E2,global_train_zscore,mlp,4,2491,357,25082,25001,2,0.5888518338693165,0.6059895043228377,0.5821064967406431,0.6531479244287364,0.21223825156124568,0.02202846747608049,3.452263832092285
G_ablation_roll3_ablation-E3_s0,ablation,roll3,ablation-E3,E3,global_train_zscore,mlp,0,2491,357,25082,25001,3,0.6004899820459262,0.6164218150676484,0.5924338973119461,0.6516474603738456,0.21161935448260483,0.02470801746849892,3.9100699424743652
