experiment_id,stage,fold,config,seed,params,backbone_params,eeg_params,dev_gauc,dev_macro_auc,dev_auc,dev_logloss,dev_brier,dev_ece,h2_gauc,h2_logloss,h2_brier,h2_ece,shuffle_gauc,zero_gauc,delta_h2_gauc,delta_shuffle_gauc,delta_zero_gauc,zero_sensitivity,shuffle_sensitivity,h2_sensitivity,correction_abs_mean,eeg_gradient_norm,backbone_best_epoch,eeg_best_epoch,elapsed_seconds,locked_test_accessed
V_V1_f3_V1-profile-dynamic-gated_s1,V1,3,V1-profile-dynamic-gated,1,43451,1513,41857,0.6223508523333697,0.6381727531727531,0.6816084377059987,0.6227287885873176,0.1984415644355436,0.06863091173497207,0.5879844320403762,0.6525399174631241,0.21201269889501612,0.024129427871148496,0.5507233054435852,0.5750616710406921,0.03436642029299353,0.07162754688978457,0.04728918129267767,0.07218816876411438,0.047470781952142715,0.07119676470756531,0.3371548354625702,0.1885316564928285,5,5,29.275923252105713,False
V_V1_f3_V1-profile-dynamic-gated_s2,V1,3,V1-profile-dynamic-gated,2,43451,1513,41857,0.5946271191900563,0.6117918231459898,0.6307404965941551,0.6445650878040126,0.20839980940651462,0.045910492697563234,0.5903503741790455,0.6520609671360094,0.21182690902600054,0.05198387366946777,0.5956189692203677,0.5875670463957178,0.00427674501101083,-0.0009918500303114364,0.007060072794338512,0.013767069205641747,0.005570447538048029,0.014794602990150452,0.06657875329256058,0.20611894651720122,6,3,21.407132625579834,False
V_V1_f1_V1-profile-dynamic-gated_cross_attention_s0,V1,1,V1-profile-dynamic-gated_cross_attention,0,43451,1513,41857,0.6032985505373566,0.5917708977530406,0.6223533495314126,0.6547511653462802,0.23131094873215766,0.06676815822720528,0.6032985505373566,0.6547862924482718,0.231326213689039,0.06682620351002865,0.6032985505373566,0.6032985505373566,0.0,0.0,0.0,1.9945557141909376e-05,6.324592959572328e-06,6.738003139616922e-05,0.0003202803200110793,0.002974188239246705,29,1,39.57997965812683,False
V_V1_f1_V1-profile-dynamic-gated_cross_attention_s1,V1,1,V1-profile-dynamic-gated_cross_attention,1,43451,1513,41857,0.5990223126790292,0.5939254792826222,0.5821589725789658,0.6728595131184103,0.23991939695715475,0.10966145070029536,0.5990223126790292,0.6728916760331285,0.23993295582872284,0.10969228830945561,0.5990223126790292,0.5990223126790292,0.0,0.0,0.0,3.495269993436523e-05,1.2242136108397972e-05,5.262359991320409e-05,0.0002556326217018068,0.0010598411657488382,13,1,27.573906898498535,False
V_V1_f1_V1-profile-dynamic-gated_cross_attention_s2,V1,1,V1-profile-dynamic-gated_cross_attention,2,43451,1513,41857,0.5795100256294287,0.5762183055040199,0.5999305796598403,0.6807953099780726,0.23852851949868334,0.07686693214926132,0.5733391484137754,0.6784658761174879,0.24247642689710308,0.09484702263610313,0.5676598608688161,0.5705746160970042,0.0061708772156532365,0.011850164760612514,0.008935409532424443,0.09383972734212875,0.04831036552786827,0.0991704985499382,0.5133959650993347,0.34831960006011725,6,6,21.92721438407898,False
V_V1_f2_V1-profile-dynamic-gated_cross_attention_s0,V1,2,V1-profile-dynamic-gated_cross_attention,0,43451,1513,41857,0.6081828327922078,0.6136204073704075,0.6487143725637448,0.6087011390806361,0.2102550446298227,0.03474880426695698,0.5956468704906205,0.6240739383691272,0.21707283953356954,0.03857188418932586,0.5814265422077922,0.5961987058080808,0.012535962301587267,0.026756290584415532,0.011984126984126986,0.03325324505567551,0.012119290418922901,0.031888943165540695,0.14464230835437775,0.4574291436598837,8,4,24.3778133392334,False
V_V1_f2_V1-profile-dynamic-gated_cross_attention_s1,V1,2,V1-profile-dynamic-gated_cross_attention,1,43451,1513,41857,0.6562014114357865,0.6547165797165797,0.7164109716410971,0.5822671195641187,0.20121746052886155,0.09738875144054025,0.6294795048701299,0.6108580094645674,0.21205208977815707,0.05304364041741571,0.6086009650072151,0.6212299332611833,0.02672190656565654,0.04760044642857142,0.03497147817460322,0.15078404545783997,0.09333640336990356,0.15265588462352753,0.7361578941345215,0.1974499877263281,16,11,33.72512102127075,False
V_V1_f2_V1-profile-dynamic-gated_cross_attention_s2,V1,2,V1-profile-dynamic-gated_cross_attention,2,43451,1513,41857,0.616939145923521,0.6176052188552189,0.6752136752136753,0.6036407978147516,0.20846112127019806,0.08209576866369739,0.6114445797258298,0.620625083704622,0.2160652024090946,0.04632474868595504,0.6054145247113997,0.6076235569985571,0.005494566197691175,0.011524621212121278,0.009315588924963869,0.06403588503599167,0.02849767915904522,0.0831478014588356,0.3603019714355469,0.21722306820813064,13,5,26.816670417785645,False
V_V1_f3_V1-profile-dynamic-gated_cross_attention_s0,V1,3,V1-profile-dynamic-gated_cross_attention,0,43451,1513,41857,0.591935026900062,0.6097460795377462,0.6447667179374496,0.6478221880482462,0.20977824709105908,0.07011099016921502,0.5930713905364255,0.6478547980624806,0.20979226187032635,0.070160917394958,0.5930713905364255,0.5930713905364255,-0.001136363636363602,-0.001136363636363602,-0.001136363636363602,0.0001549536536913365,6.77375282975845e-05,0.00018013062071986496,0.0007961915689520538,0.01753180620243748,11,1,23.945689916610718,False
V_V1_f3_V1-profile-dynamic-gated_cross_attention_s1,V1,3,V1-profile-dynamic-gated_cross_attention,1,43451,1513,41857,0.6506553275784044,0.6648832841541176,0.7232476378817843,0.6000792943103616,0.18930643782379486,0.0833709570099895,0.6201694963932727,0.6031278448480011,0.19347238015607224,0.032480446703081214,0.5864923246916254,0.6091677844300222,0.030485831185131707,0.06416300288677901,0.04148754314838221,0.13287632167339325,0.09286349266767502,0.10219408571720123,0.5975672602653503,0.18708041475480183,23,13,46.6394145488739,False
V_V1_f3_V1-profile-dynamic-gated_cross_attention_s2,V1,3,V1-profile-dynamic-gated_cross_attention,2,43451,1513,41857,0.6384396489291594,0.6516865002281669,0.6807661319856441,0.6326632543899003,0.2018516128009151,0.07538396347717384,0.5869575548771353,0.653203224571141,0.21228869370641482,0.02211851675070027,0.5733151755004902,0.5871791766896662,0.051482094052024086,0.06512447342866923,0.05126047223949315,0.12002364546060562,0.08861879259347916,0.11197024583816528,0.5373852252960205,0.15571647872220915,3,8,30.00907611846924,False
V_V1_f1_V1-profile-cross_attention-lowdrop_s0,V1,1,V1-profile-cross_attention-lowdrop,0,19595,1513,18001,0.570545971441494,0.5682928777571635,0.5500867754251996,0.677979089057042,0.2421945904984548,0.09768428676961828,0.5680761775537896,0.6789605356608978,0.24261647834978772,0.10099812928366762,0.570545971441494,0.5680761775537896,0.002469793887704408,0.0,0.002469793887704408,0.0019934996962547302,0.0003161167842335999,0.0020506379660218954,0.009508212096989155,0.00703132660807975,8,2,15.02522587776184,False
V_V1_f1_V1-profile-cross_attention-lowdrop_s1,V1,1,V1-profile-cross_attention-lowdrop,1,19595,1513,18001,0.6183156727186578,0.6079662698412699,0.644810829573065,0.6371708625432249,0.22215789325715704,0.03379403673816888,0.5985394456289979,0.6569004051272372,0.2323346932160873,0.07422208924068767,0.592779070017876,0.5978358208955225,0.01977622708965998,0.02553660270078184,0.020479851823135387,0.0832090973854065,0.019670257344841957,0.08515770733356476,0.38899391889572144,0.5809195024438184,23,6,27.173760175704956,False
V_V1_f1_V1-profile-cross_attention-lowdrop_s2,V1,1,V1-profile-cross_attention-lowdrop,2,19595,1513,18001,0.5719591436755618,0.5696061808561808,0.5483859770912878,0.677480798932975,0.24205253629174367,0.09575419418278945,0.571047037539575,0.6783237132213857,0.24241600866250165,0.09446326848137537,0.5719591436755618,0.571047037539575,0.000912106135986801,0.0,0.000912106135986801,0.0017470866441726685,0.0002759506751317531,0.0018007792532444,0.008268657140433788,0.009314685398920688,6,2,12.035767555236816,False
V_V1_f2_V1-profile-cross_attention-lowdrop_s0,V1,2,V1-profile-cross_attention-lowdrop,0,19595,1513,18001,0.5997330447330447,0.6040179265179264,0.6024031756249328,0.6242607212336795,0.21714267605968393,0.03563024485457603,0.5972727272727274,0.6251249945054798,0.21753223430960555,0.03409513026264043,0.5988959911616163,0.5972727272727274,0.002460317460317274,0.0008370535714283811,0.002460317460317274,0.002466393169015646,0.0005791530711576343,0.0024799697566777468,0.010811959393322468,0.12888624568433849,7,2,13.592657804489136,False
V_V1_f2_V1-profile-cross_attention-lowdrop_s1,V1,2,V1-profile-cross_attention-lowdrop,1,19595,1513,18001,0.6314392812049062,0.6322245347245347,0.6222150699138147,0.6084934069645491,0.21157385227116238,0.05978287365405265,0.6259214917027417,0.616310364829991,0.2142080390555603,0.06163478002050565,0.6415489718614719,0.622030009920635,0.005517789502164527,-0.01010969065656564,0.00940927128427127,0.02473762258887291,0.00446237763389945,0.026243986561894417,0.13055115938186646,0.0852601399343531,13,3,18.64770197868347,False
V_V1_f2_V1-profile-cross_attention-lowdrop_s2,V1,2,V1-profile-cross_attention-lowdrop,2,19595,1513,18001,0.6133256673881673,0.613945498945499,0.5823051889997497,0.6226111112004927,0.21673763475005367,0.049304997188096666,0.614668786075036,0.6230234417925569,0.21689267352028804,0.04924720483314609,0.6133256673881673,0.614668786075036,-0.0013431186868687606,0.0,-0.0013431186868687606,0.0008946452871896327,0.00011959736002609134,0.0009330245084129274,0.004593656398355961,0.025118641308482362,9,1,15.577682733535767,False
V_V1_f3_V1-profile-cross_attention-lowdrop_s0,V1,3,V1-profile-cross_attention-lowdrop,0,19595,1513,18001,0.6132860631986506,0.6286883910842245,0.6694499377426206,0.6386789496104308,0.20518501839435482,0.06932434493040811,0.590273644382036,0.6517505647864448,0.2116408612762482,0.02903254638655464,0.5924066124240951,0.5893147547867826,0.023012418816614644,0.020879450774555552,0.02397130841186801,0.057802461087703705,0.015112636610865593,0.05843464285135269,0.2591060400009155,0.2721325541958447,4,3,14.78673243522644,False
V_V1_f3_V1-profile-cross_attention-lowdrop_s1,V1,3,V1-profile-cross_attention-lowdrop,1,19595,1513,18001,0.6011529554361721,0.6150343792010459,0.6752728338094193,0.6316528986524028,0.20205594364766052,0.08520637082323614,0.5873600564160005,0.6502374986225956,0.21103098256240793,0.05189374207282911,0.5799630342462511,0.5861680665876471,0.013792899020171556,0.021189921189921024,0.014984888848525002,0.05391540750861168,0.02881920523941517,0.05380679666996002,0.23963291943073273,0.42848191640921013,7,4,16.996904134750366,False
V_V1_f3_V1-profile-cross_attention-lowdrop_s2,V1,3,V1-profile-cross_attention-lowdrop,2,19595,1513,18001,0.6141159151648662,0.6302261897053564,0.6613564784296492,0.6378567600351479,0.20521690390687758,0.06574400500962019,0.5869643662475831,0.6531499002169775,0.2122639486523225,0.02378931508403356,0.6111392686567512,0.5879259047091215,0.027151548917283108,0.0029766465081150217,0.02619001045574465,0.056934911757707596,0.01507946103811264,0.05745936557650566,0.2582789957523346,0.13277380794666324,3,3,14.790866136550903,False
