experiment_id,stage,fold,config,seed,params,backbone_params,eeg_params,dev_gauc,dev_macro_auc,dev_auc,dev_logloss,dev_brier,dev_ece,h2_gauc,h2_logloss,h2_brier,h2_ece,shuffle_gauc,zero_gauc,delta_h2_gauc,delta_shuffle_gauc,delta_zero_gauc,zero_sensitivity,shuffle_sensitivity,h2_sensitivity,correction_abs_mean,eeg_gradient_norm,backbone_best_epoch,eeg_best_epoch,elapsed_seconds,locked_test_accessed
V_V2C_f3_V2C-dynamic-gated-pairwise-0p05_s1,V2C,3,V2C-dynamic-gated-pairwise-0p05,1,43451,1513,41857,0.6092363638692311,0.6265352240352241,0.6702189994872922,0.6264438060322192,0.2004585143499829,0.046461941117712506,0.5879261569821009,0.6530082344979209,0.21220981781612797,0.021263075162883553,0.5685070659721009,0.576887409404892,0.021310206887130145,0.0407292978971302,0.03234895446433905,0.07217561453580856,0.038250572979450226,0.07190605998039246,0.353420615196228,0.1812803496566204,4,5,19.118563652038574,False
V_V2C_f3_V2C-dynamic-gated-pairwise-0p05_s2,V2C,3,V2C-dynamic-gated-pairwise-0p05,2,43451,1513,41857,0.5922290510577224,0.6112026592234926,0.6055079469713616,0.6524118474064619,0.21199213146270743,0.05541907911579121,0.5893014231300944,0.652517730490226,0.2120381446393562,0.05538113840988703,0.5922290510577224,0.5922290510577224,0.002927627927628018,0.0,0.0,0.0003433811361901462,0.00011562019790289924,0.0004104718391317874,0.001820355886593461,0.004313643759251379,6,1,17.305068731307983,False
V_V2C_f1_V2C-dynamic-gated-hardneg-0p05_s0,V2C,1,V2C-dynamic-gated-hardneg-0p05,0,43451,1513,41857,0.6002422950184145,0.5906946377035663,0.6079486289482818,0.6590654634177685,0.23358226373083021,0.06642439598511145,0.6008464172643279,0.6592834570831514,0.23367859408044153,0.06679749232650142,0.6010418685791821,0.6002422950184145,-0.00060412224591333,-0.0007995735607675414,0.0,0.0002482440904714167,6.25357570243068e-05,0.0004307712661102414,0.002008788986131549,0.006191438587605806,28,1,27.913785696029663,False
V_V2C_f1_V2C-dynamic-gated-hardneg-0p05_s1,V2C,1,V2C-dynamic-gated-hardneg-0p05,1,43451,1513,41857,0.6109189980831772,0.6067185245310246,0.5986115931968067,0.6647205142666451,0.2363571688553847,0.08467027408345722,0.6067162025370981,0.6687269403068073,0.2381254114998235,0.10457269567729408,0.613726389696539,0.6126899054510996,0.004202795546079052,-0.0028073916133618537,-0.001770907367922403,0.0015097107971087098,0.0010499225463718176,0.005824229680001736,0.027260921895503998,0.03663215246121842,15,4,19.624107122421265,False
V_V2C_f1_V2C-dynamic-gated-hardneg-0p05_s2,V2C,1,V2C-dynamic-gated-hardneg-0p05,2,43451,1513,41857,0.5725386056729341,0.5710592317735175,0.5519958347795905,0.6744417470655361,0.24077646996536584,0.08762052744883181,0.5732351230858694,0.6744909519018066,0.24079892452139529,0.08763665895919742,0.5742798992052723,0.5742798992052723,-0.0006965174129353047,-0.0017412935323382062,-0.0017412935323382062,0.00010286438191542402,3.337147063575685e-05,0.00010669521725503728,0.0004820644680876285,0.008531822170716758,7,1,13.735972881317139,False
V_V2C_f2_V2C-dynamic-gated-hardneg-0p05_s0,V2C,2,V2C-dynamic-gated-hardneg-0p05,0,43451,1513,41857,0.6130862193362193,0.6170434657934659,0.6392018023817186,0.6139523622946752,0.21255283104864092,0.035295253104184944,0.5979967081529581,0.6246606482066095,0.21731494114779107,0.039104984493094255,0.5930659271284271,0.5944735299422799,0.015089511183261184,0.020020292207792223,0.018612689393939452,0.018606947734951973,0.008693902753293514,0.018008483573794365,0.08160767704248428,0.4332009502187251,7,4,17.502833604812622,False
V_V2C_f2_V2C-dynamic-gated-hardneg-0p05_s1,V2C,2,V2C-dynamic-gated-hardneg-0p05,1,43451,1513,41857,0.6811721004689755,0.6800862100862101,0.7166970639773987,0.5673119952080826,0.19517453860637698,0.04338379464768855,0.629398786976912,0.6036181467249253,0.20901394871646797,0.042164827940273986,0.5932405528499278,0.5909167568542568,0.05177331349206349,0.08793154761904765,0.09025534361471865,0.1362091600894928,0.07322073727846146,0.10151764750480652,0.5449747443199158,0.25103665845926515,20,15,35.22313117980957,False
V_V2C_f2_V2C-dynamic-gated-hardneg-0p05_s2,V2C,2,V2C-dynamic-gated-hardneg-0p05,2,43451,1513,41857,0.6337412067099567,0.6321006308506308,0.6564746271859242,0.5977695563443706,0.20648144323327092,0.035993073586887275,0.617589172979798,0.623449713638798,0.21702218781455268,0.045493677395181405,0.6114833603896104,0.6077097988816738,0.01615203373015872,0.02225784632034633,0.02603140782828295,0.04932129383087158,0.018396157771348953,0.046129949390888214,0.21825213730335236,0.1791210974574106,8,5,19.074241638183594,False
V_V2C_f3_V2C-dynamic-gated-hardneg-0p05_s0,V2C,3,V2C-dynamic-gated-hardneg-0p05,0,43451,1513,41857,0.6099876230995113,0.628135737719071,0.6831465611953417,0.6166819359508365,0.19582525625464944,0.05247050168088145,0.5907237381887732,0.6503006122336134,0.21096235655343776,0.05051516973170913,0.5967195100936359,0.5879601362118845,0.01926388491073805,0.013268113005875382,0.02202748688762679,0.12049442529678345,0.05797308310866356,0.10442683845758438,0.4924260079860687,0.2954620093071812,6,7,22.118767976760864,False
V_V2C_f3_V2C-dynamic-gated-hardneg-0p05_s1,V2C,3,V2C-dynamic-gated-hardneg-0p05,1,43451,1513,41857,0.590243119351511,0.6061269902936569,0.6446568519739251,0.6467453142766328,0.20928134261427894,0.07850526019843664,0.5914351091798644,0.6468536775542285,0.2093285426296935,0.07858760124828969,0.590243119351511,0.5889610680694598,-0.0011919898283534458,0.0,0.0012820512820511665,0.0002163259341614321,8.794327004579827e-05,0.0003658052592072636,0.0016634730855003,0.003634179623843819,15,1,24.108785152435303,False
V_V2C_f3_V2C-dynamic-gated-hardneg-0p05_s2,V2C,3,V2C-dynamic-gated-hardneg-0p05,2,43451,1513,41857,0.5981453569740283,0.61536326327993,0.6750164798945287,0.6289159779841468,0.20143315792931543,0.05004680514791072,0.5907552723112165,0.6520966770097223,0.2118633695515947,0.0579491454471393,0.5726781959299442,0.5829632779807605,0.007390084662811769,0.025467161044084086,0.015182078993267734,0.02965940535068512,0.015834767371416092,0.05146663635969162,0.2362709641456604,0.3586953310095671,7,4,20.015206336975098,False
